ID,POET,POEM,VERSE,PART2,PART1,ERA,POEM_METER,VERSE_METER
275,Abi Alatahiya,Inna Al Fanae,22,مَا لِلْمَشِيبِ مِنَ النِّسَاءِ حَبِيبُ,إِنَّ الشَّبَابَ لَنَافِقٌ عِنْدَ النِّسَا,Abbassi: VIIIth - XVIth,kamil_complete,kamil_complete
1669,Abi Alatahiya,Maa Lilmaqaabiri,1,بُ إِذَا دَعَاهُنَّ الكَئِيبُ,مَا لِلْمَقَابِرِ لَا تُجِي,Abbassi: VIIIth - XVIth,kamil_partial,kamil_partial
1670,Abi Alatahiya,Maa Lilmaqaabiri,2,هِنَّ الجَنَادِلُ وَالكَئِيبُ,حُفَرٌ مُسَتَّرَةٌ عَلَيْ,Abbassi: VIIIth - XVIth,kamil_partial,kamil_partial
1671,Abi Alatahiya,Maa Lilmaqaabiri,3,فَالٌ وَشُبَّانٌ وَشِيبُ,فِيهِنَّ وِلْدَانٌ وَأَطْ,Abbassi: VIIIth - XVIth,kamil_partial,kamil_partial
1672,Abi Alatahiya,Maa Lilmaqaabiri,4,نَفْسِي بِفُرْقَتِهِ تَطِيبُ,كَمْ مِنْ حَبِيبٍ لَمْ تَكُنْ,Abbassi: VIIIth - XVIth,kamil_partial,kamil_partial
1673,Abi Alatahiya,Maa Lilmaqaabiri,5,نَ مُجَدَّلًا وَهُوَ الحَبِيبُ,غَادَرْتُهُ فِي بَعْضِهِنْ,Abbassi: VIIIth - XVIth,kamil_partial,kamil_partial
1674,Abi Alatahiya,Maa Lilmaqaabiri,6,عَهْدِي بِرُؤْيَتِهِ قَرِيبُ,وَسَلَوْتُ عَنْهُ وَإِنَّمَا,Abbassi: VIIIth - XVIth,kamil_partial,kamil_partial
1675,Abi Alatahiya,Sobhaana Allami Al Ghoyoub,1,عَجَبًا لِتَصْرِيفِ الخُطُوبِ,سُبْحَانَ عَلَّامِ الغُيُوبِ,Abbassi: VIIIth - XVIth,kamil_partial,kamil_partial
1676,Abi Alatahiya,Sobhaana Allami Al Ghoyoub,2,نَ وَتَجْتَنِي ثَمَرَ القُلُوبِ,تَعْرُو فُرُوعَ الآمِنِي,Abbassi: VIIIth - XVIth,kamil_partial,kamil_partial
1677,Abi Alatahiya,Sobhaana Allami Al Ghoyoub,3,تَرِّينَ بِالأَمَلِ الكَذُوبِ,حَتَّى مَتَى يَا نَفْسُ تَغْ,Abbassi: VIIIth - XVIth,kamil_partial,kamil_partial
1678,Abi Alatahiya,Sobhaana Allami Al Ghoyoub,4,لَا تَسْتَطِيعِي أَنْ تَتُوبِي,يَا نَفْسُ تُوبِي قَبْلَ أَنْ,Abbassi: VIIIth - XVIth,kamil_partial,kamil_partial
1679,Abi Alatahiya,Sobhaana Allami Al Ghoyoub,5,حْمَانَ غَفَّارَ الذُّنُوبِ,وَاسْتَغْفِرِي لِذُنُوبِكِ الرَّ,Abbassi: VIIIth - XVIth,kamil_partial,kamil_partial
1680,Abi Alatahiya,Sobhaana Allami Al Ghoyoub,6,حُ بِهِنَّ دَائِمَةُ الهُبُوبِ,أَمَّا الحَوَادِثُ فَالرِّيَا,Abbassi: VIIIth - XVIth,kamil_partial,kamil_partial
1681,Abi Alatahiya,Sobhaana Allami Al Ghoyoub,7,وَالخَلْقُ مُخْتَلِفُ الضُّرُوبِ,وَالمَوْتُ خَلْقٌ وَاحِدٌ,Abbassi: VIIIth - XVIth,kamil_partial,kamil_partial
1682,Abi Alatahiya,Sobhaana Allami Al Ghoyoub,8,مِنْ خَيْرِ مُكْتَسَبِ الكَسُوبِ,وَالسَّعْيُ فِي طَلَبِ التُّقَى,Abbassi: VIIIth - XVIth,kamil_partial,kamil_partial
1683,Abi Alatahiya,Sobhaana Allami Al Ghoyoub,9,مَحْمُودُ مِنْ لَطْخِ العُيُوبِ,وَلَقَلَّ مَا يَنْجُو الفَتَى الْ,Abbassi: VIIIth - XVIth,kamil_partial,kamil_partial
2417,Abou Al Fayd Al Kattani,Itha waradna maaa madyana,1,مَوَارِدَ وَرْدِي فِي انْتِهَازِيِ فُرْصَتِى,إِذَا مَا وَرَدْنَا مَاءَ مَدْيَنَ أَشْرَقَتْ,Modern,tawil_complete,tawil_complete
2418,Abou Al Fayd Al Kattani,Itha waradna maaa madyana,2,مُ وَصْلٍ لِأَوْجِ الدَّائِرَاتِ بِجُذْبَتِي,وَإِبْتُ بِمَا أَرْجُو مِنَ الدَّهْرِ إِذْ مَرَا,Modern,tawil_complete,tawil_complete
2419,Abou Al Fayd Al Kattani,Itha waradna maaa madyana,3,المَعَارِفِ وَالأَسْرَارِ مِنْ حَيْثُ نَشْأَتِي,فَتَنْخَرِطُ الأَرْوَاحُ مِنِّي بِمَشْهَدِ,Modern,tawil_complete,tawil_complete
2420,Abou Al Fayd Al Kattani,Itha waradna maaa madyana,4,تُ مِنْ ظَمَإٍ فِي الهَاجِرَاتِ الظَّمِيئَةِ,وَلَكِنْ إِذَا رِمْتِ الوُرُودَ وَقَدْ كُلِمْ,Modern,tawil_complete,tawil_complete
2421,Abou Al Fayd Al Kattani,Itha waradna maaa madyana,5,بِلَا مَهْرِ أَرْوَاحٍ وَلَا بَذْلِ مُهْجَتِي,وَجِئْتُ لِحَيِّ القَوْمِ أَرْجُو شَرَابَهُمْ,Modern,tawil_complete,tawil_complete
2422,Abou Al Fayd Al Kattani,Itha waradna maaa madyana,6,هَوَائِيَةِ الدُّنْيَا بِغَشْيَةِ غَفْلَتِي,وَلَا فَانِيًا عَنْ زِينَةِ الزُّخْرُفَا مَنُّ,Modern,tawil_complete,tawil_complete
2423,Abou Al Fayd Al Kattani,Itha waradna maaa madyana,7,تُكَدِّرُ قَلْبِي عَنْ وِصَالِي لِحَضْرَتِي,وَلَا خَالِعًا عَنِّي ثِيَابَ خَوَاطِرٍ,Modern,tawil_complete,tawil_complete
2424,Abou Al Fayd Al Kattani,Itha waradna maaa madyana,8,بِ مِنْ كَدَرَاتِ الجِسْمِ فِي أَصْلِ طِينَتِي,وَلَا فَاتِقًا رِتْقَ الغِشَاوَاتِ عَنْ قُلَيْ,Modern,tawil_complete,tawil_complete
2425,Abou Al Fayd Al Kattani,Itha waradna maaa madyana,9,ضِ سُفْلِيَاتِ الأَوْهَامِ فِي قَفْصِ شَهْوَتِي,وَلَا رَاتِقًا فَتْقَ القَوَاطِعِ مِنْ حَضِي,Modern,tawil_complete,tawil_complete
2426,Abou Al Fayd Al Kattani,Itha waradna maaa madyana,10,وَلَا سَاهِيًا عَنْ كُلِّ كُلِّي وَجُمْلَتِي,وَلَا سَاهِرًا فِي الحَيِّ أَرْجُو وِصَالَهَا,Modern,tawil_complete,tawil_complete
2427,Abou Al Fayd Al Kattani,Itha waradna maaa madyana,11,تَصَامَمْتُ عَمَّا يَقْطَعَنْ وَصْلَ وِصْلَتِي,وَلَا صَارِفًا عَنِّي حِبَالَ الهَوَى وَلَا,Modern,tawil_complete,tawil_complete
2428,Abou Al Fayd Al Kattani,Itha waradna maaa madyana,12,تُطَهِّرُ جَفْنِي مِنْ سِوَاهَا وَتَوْبَتِي,وَلَا كَفْكَفَتْ عَنِّي دُمُوعُ غَوَادِقٍ,Modern,tawil_complete,tawil_complete
2429,Abou Al Fayd Al Kattani,Itha waradna maaa madyana,13,وَوَهْمٍ وَإِلْبَاسٍ وَتَكْدُرِّ أُكْلَتِي,وَلَا تَائِبًا مِنْ كُلِّ ذِئْبٍ وَخَاطِرٍ,Modern,tawil_complete,tawil_complete
2430,Abou Al Fayd Al Kattani,Itha waradna maaa madyana,14,ظُ مِمَّا سَيُرْدِينِي بِأَسْبَابِ هَفْوَتِي,وَلَا رَاجِعًا عَمَّا تُرَاوِدُنِي الحُظُو,Modern,tawil_complete,tawil_complete
2431,Abou Al Fayd Al Kattani,Itha waradna maaa madyana,15,لِمَا أَجْهَدَتْهُ الدَّهْرِيَاتُ بِسَوْرَتِي,وَقُلْتُ لِبَوَّابِ القُلُوبِ الأَخِيرَةِ,Modern,tawil_complete,tawil_complete
2432,Abou Al Fayd Al Kattani,Itha waradna maaa madyana,16,أَسِيرِكِ قَدْ أَبْلَتْهُ كُلُّ عَظِيمَةِ,فَقَالَ وَمَا فِي الحُبِّ يَطْمَعُ فَارْحَمِي,Modern,tawil_complete,tawil_complete
2433,Abou Al Fayd Al Kattani,Itha waradna maaa madyana,17,بِأَلْحَاظِ لَيْلَاهُ أَغِثْنِي بِعِطْفَةِ,وَلَا فَضَّلَ مَنْ أَثْخَنَتْهُ صَوَارِمٌ,Modern,tawil_complete,tawil_complete
2434,Abou Al Fayd Al Kattani,Itha waradna maaa madyana,18,لَ إِنْ صَحَّ مِنْكَ الحُبُّ تَقْوَى لِصُحْبَتِي,فَقُلْتُ وَهَلْ أَقْوَى عَلَى شَرْطِكُمْ فَقَا,Modern,tawil_complete,tawil_complete
2435,Abou Al Fayd Al Kattani,Itha waradna maaa madyana,19,لِنَحْظَى بِمَا تَرْجُو الأَمَانِي وَبُغْيَتِي,وَإِسْتَأْذَنُوا الحِجَابَ يَسْتَأْذِنُوا لَنَا,Modern,tawil_complete,tawil_complete
2436,Abou Al Fayd Al Kattani,Itha waradna maaa madyana,20,دَرَاهِمَ عِنْدَ الحَانَوِي وَأَهِبَّتِي,وَكَيْفَ لَنَا بِالشُّرْبِ إِنْ لَمْ تَكُنْ لَنَا,Modern,tawil_complete,tawil_complete
2437,Abou Al Fayd Al Kattani,Itha waradna maaa madyana,21,عُقُولِ وَ مَا أَدْرِي بِأَيَّةِ وِجْهَةِ,فَقُلْتُ لَقَدْ أُرِبْ مَحَاسِنَكُمْ عَلَى,Modern,tawil_complete,tawil_complete
2438,Abou Al Fayd Al Kattani,Itha waradna maaa madyana,22,فَمَنُّوا فَإِنَّ الشَّوْقَ أَوْدَى بِصَوْلَتِي,أُقَابِلُكُمْ يَا أَهْلَ وِدٍّ وَهَمٍّ هُمْ,Modern,tawil_complete,tawil_complete
2439,Abou Al Fayd Al Kattani,Itha waradna maaa madyana,23,شَنَاشِنَكُمْ قَرَّبْتِ نَفْسِي وَمُهْجَتِي,وَأَنْهَكَنِي قَدْ أَوْدَعَتْنِي مَحَاسِنَا,Modern,tawil_complete,tawil_complete
2440,Abou Al Fayd Al Kattani,Itha waradna maaa madyana,24,جُفُونِي أُرَاعِي الطَّيْفَ فِي كُلِّ لَحْظَةِ,وَأَبْلَيْتِ جِسْمِي فِي هَوَاكُمْ وَأَسْهَرْتِ,Modern,tawil_complete,tawil_complete
2441,Abou Al Fayd Al Kattani,Itha waradna maaa madyana,25,مُ فِي الكَوْنِ إِلَّا أَنْتُمُ فِي طَوِيَّتِي,وَطَهَّرْتُ قَلْبِي مِنْ سِوَاكُمْ فَلَا أَرُو,Modern,tawil_complete,tawil_complete
2442,Abou Al Fayd Al Kattani,Itha waradna maaa madyana,26,مَكَامِنُ أَرْكَانِي بِذِكْرِ أَحِبَّتِي,وَأَكْثَرْتُ مِنْ ذِكْرِي لَكُمْ فَتَشَرَّفَتْ,Modern,tawil_complete,tawil_complete
2443,Abou Al Fayd Al Kattani,Itha waradna maaa madyana,27,إِلَى جَنَّةِ الفِرْدَوْسِ فِي أَوْجِ غُرْفَةِ,وَآلَيْتُ لَا أَنْفَكُّ أَرْعَى وِصَالَكُمْ,Modern,tawil_complete,tawil_complete
2444,Abou Al Fayd Al Kattani,Itha waradna maaa madyana,28,نِ يَهْوَى الَّذِي أَحْبَبْتُمُوهُو شَكِيمَتِي,وَأَحْبَبْتُ مَنْ أَحْبَبْتُمُوهُ وَإِنَّ دِي,Modern,tawil_complete,tawil_complete
2445,Abou Al Fayd Al Kattani,Itha waradna maaa madyana,29,وَأَوْمَأْتُ بِالتِّهْيَامِ فِي شَأْنِ وِصْلَتِي,فَقَالَ لَقَدْ أَدْلَيْتُ حُجَّةَ عَاشِقٍ,Modern,tawil_complete,tawil_complete
2446,Abou Al Fayd Al Kattani,Itha waradna maaa madyana,30,لُ فَارِعْ أَسِيرًا قَدْ غَدَا بِالأَعِنَّةِ,فَقُلْتُ وَإِنَّ الحُسْنَ مِنْ شَأْنِهِ الدَّلَا,Modern,tawil_complete,tawil_complete
2447,Abou Al Fayd Al Kattani,Itha waradna maaa madyana,31,وَإِنْ مِتُّ فِي الأَعْتَابِ مِتُّ بِعِشْقَتِي,عَلَى كُلِّ حَالٍ قَلْبِ وَقْفٌ عَلَيْكُمُ,Modern,tawil_complete,tawil_complete
2448,Abou Al Fayd Al Kattani,Itha waradna maaa madyana,32,نِ مِنْ خَبَرٍ نِعْمَ السَّمِيرِ لِنِهْمَتِي,فَإِنْ لَمْ يَكُنْ خِبْرٌ فَأَحْيَا بِمَا أَتَا,Modern,tawil_complete,tawil_complete
2449,Abou Al Fayd Al Kattani,Itha waradna maaa madyana,33,عَوَاطِفَكُمْ فِي كُلِّ صُبْحٍ وَرَوْحَةِ,وَهَا أَنَا مَطْرُوحٌ عَلَى البَابِ أَرْتَجِي,Modern,tawil_complete,tawil_complete
1477,Abou Al kasem Al Chabbi,Gannaho al amso,1,وَشَجَاهُ اليَوْمُ فَمَا غَدُهُ,غَنَّاهُ الأَمْسُ وَأَطْرَبَهُ,Modern,motadaarak_complete,motadaarak_complete
1478,Abou Al kasem Al Chabbi,Gannaho al amso,2,يَدُ الأَحْلَامِ تُهَدْهِدُهُ,قَدْ كَانَ لَهُو قَلْبٌ كَالطِّفْلِ,Modern,motadaarak_complete,motadaarak_complete
1479,Abou Al kasem Al Chabbi,Gannaho al amso,3,جَمِيلُ الطَّلْعَةِ يَعْبُدُهُ,مُذْ كَانَ لَهُو مَلَكٌ فِي الكَوْنِ,Modern,motadaarak_complete,motadaarak_complete
1480,Abou Al kasem Al Chabbi,Gannaho al amso,4,وَأَمَامَ الفَجْرِ يُمَجِّدُهُ,فِي جَوْفِ اللَّيْلِ يُنَاجِيهِ,Modern,motadaarak_complete,motadaarak_complete
1481,Abou Al kasem Al Chabbi,Gannaho al amso,5,آيَاتِ الحُبِّ وَيُنْشِدُهُ,وَعَلَى الهَضَبَاتِ يُغَنِّيهِ,Modern,motadaarak_complete,motadaarak_complete
1482,Abou Al kasem Al Chabbi,Gannaho al amso,6,الكَوْنِ مَصَادِرُهُو وَمَوَارِدُهُ,لَوْلَاهُ لَمَا عَذُبَتْ فِي,Modern,motadaarak_complete,motadaarak_complete
1483,Abou Al kasem Al Chabbi,Gannaho al amso,7,يِّ مَشَاعِرُهُو وَقَصَائِدُهُ,وَلَمَا فَاضَتْ بِالشِّعْرِ الحَ,Modern,motadaarak_complete,motadaarak_complete
1484,Abou Al kasem Al Chabbi,Gannaho al amso,8,أَفْرَاحُ الحُبِّ وَتَنْشُدُهُ,تَمْشِي فِي الغَابِ فَتَتْبَعُهُ,Modern,motadaarak_complete,motadaarak_complete
1485,Abou Al kasem Al Chabbi,Gannaho al amso,9,زُمَرًا فِي النُّورِ تُرَاصِدُهُ,وَيَرَى الآفَاقَ فَيُبْصِرُهَا,Modern,motadaarak_complete,motadaarak_complete
1486,Abou Al kasem Al Chabbi,Gannaho al amso,10,أَحْلَامَ الحُبِّ تُغَرِّدُهُ,وَيَرَى الأَطْيَارَ فَيَحْسَبُهَا,Modern,motadaarak_complete,motadaarak_complete
1487,Abou Al kasem Al Chabbi,Gannaho al amso,11,بَسَمَاتِ الحُبِّ تُوَارِدُهُ,وَيَرَى الأَزْهَارَ فَيَحْسَبُهَا,Modern,motadaarak_complete,motadaarak_complete
1488,Abou Al kasem Al Chabbi,Gannaho al amso,12,وَجَمَالَ العَالَمِ يُسْعِدُهُ,فَيَخَالُ الكَوْنَ يُنَاجِيهِ,Modern,motadaarak_complete,motadaarak_complete
1489,Abou Al kasem Al Chabbi,Gannaho al amso,13,وَنَسِيمَ الغَابِ يُطَارِدُهُ,وَنُجُومَ اللَّيْلِ تُضَاحِكُهُ,Modern,motadaarak_complete,motadaarak_complete
1490,Abou Al kasem Al Chabbi,Gannaho al amso,14,فَرِحًا فَتُعَابِثُهُو يَدُهُ,وَيَخَالُ الوَرْدَ يُدَاعِبُهُ,Modern,motadaarak_complete,motadaarak_complete
1491,Abou Al kasem Al Chabbi,Gannaho al amso,15,وَنَسِيمُ الصُّبْحِ يُجَعِّدُهُ,وَيَرَى اليُنْبُوعَ وَنَظْرَتَهُ,Modern,motadaarak_complete,motadaarak_complete
1492,Abou Al kasem Al Chabbi,Gannaho al amso,16,نَسَمَاتُ الغَابِ تُرَدِّدُهُ,وَخَرِيرُ المَاءِ لَهُو نَغَمٌ,Modern,motadaarak_complete,motadaarak_complete
1493,Abou Al kasem Al Chabbi,Gannaho al amso,17,بَيْنَ الأَشْجَارِ تُشَاهِدُهُ,وَيَرَى الأَعْشَابَ وَقَدْ سَمَقَتْ,Modern,motadaarak_complete,motadaarak_complete
1494,Abou Al kasem Al Chabbi,Gannaho al amso,18,فَيَجُلُّ الحُبَّ وَيَحْمَدُهُ,وَنِطَاقُ الطِّفْلِ تُنَمِّقُهَا,Modern,motadaarak_complete,motadaarak_complete
1495,Abou Al kasem Al Chabbi,Gannaho al amso,19,قَلْبًا فِي النَّاسِ لِتُكْمِدُهُ,يَا لِلْأَيَّامِ فَكَمْ سَرَّتْ,Modern,motadaarak_complete,motadaarak_complete
1496,Abou Al kasem Al Chabbi,Gannaho al amso,20,تَسْقِيهِ الخَمْرَ وَتَطْرُدُهُ,هِيَ مِثْلُ العَاهِرِ عَاشِقُهَا,Modern,motadaarak_complete,motadaarak_complete
1497,Abou Al kasem Al Chabbi,Gannaho al amso,21,كَالشَّهْدِ لِيَسْلُبَهَا غَدُهُ,يُعْطِيكَ اليَوْمُ حَلَاوَتَهَا,Modern,motadaarak_complete,motadaarak_complete
1498,Abou Al kasem Al Chabbi,Gannaho al amso,22,وَيُضَاجِعُهَا فَتُوَسِّدُهُ,بِالأَمْسِ يُعَانِقُهَا فَرِحًا,Modern,motadaarak_complete,motadaarak_complete
1499,Abou Al kasem Al Chabbi,Gannaho al amso,23,أَضْنَاهُ الحُزْنُ وَنَكَّدَهُ,وَاليَوْمَ يُسَايِرُهَا شَبَحًا,Modern,motadaarak_complete,motadaarak_complete
1500,Abou Al kasem Al Chabbi,Gannaho al amso,24,وَجُذُوعُ السَّرْوِ تُسَانِدُهُ,يَتْلُو فِي الغَابِ مَرَاثِيهِ,Modern,motadaarak_complete,motadaarak_complete
1501,Abou Al kasem Al Chabbi,Gannaho al amso,25,مِنْهُمْ يَشْجِيهِ تَفَرُّدُهُ,وَيُمَاشِي النَّاسَ وَمَا أَحَدٌ,Modern,motadaarak_complete,motadaarak_complete
1502,Abou Al kasem Al Chabbi,Gannaho al amso,26,وَبِكَهْفِ الوَحْدَةِ مَرْقَدُهُ,فِي لَيْلِ الوَحْشَةِ مِسْرَاهُ,Modern,motadaarak_complete,motadaarak_complete
1503,Abou Al kasem Al Chabbi,Gannaho al amso,27,وَخَيَالُ المَوْتِ يُهَدِّدُهُ,أَصْوَاتُ الأَمْسِ تُعَذِّبُهُ,Modern,motadaarak_complete,motadaarak_complete
1504,Abou Al kasem Al Chabbi,Gannaho al amso,28,نِ يُضِيءُ الأُفْقَ تَوَرُّدُهُ,بِالأَمْسِ لَهُو شَفَقٌ فِي الكَوْ,Modern,motadaarak_complete,motadaarak_complete
1505,Abou Al kasem Al Chabbi,Gannaho al amso,29,فَمَا فِي العَالَمِ يُسْعِدُهُ,وَاليَوْمَ لَقَدْ غَشَّاهُ اللَّيْلُ,Modern,motadaarak_complete,motadaarak_complete
1506,Abou Al kasem Al Chabbi,Gannaho al amso,30,وَشَجَاهُ اليَوْمَ فَمَا غَدُهُ,غَنَّاهُ الأَمْسُ وَأَطْرَبَهُ,Modern,motadaarak_complete,motadaarak_complete
1507,Abou Al kasem Al Chabbi,Yaa Labtissamati Qalbin,1,مَطْلُولَةٍ بِدُمُوعِهْ,يَا لَبْتِسَامَةِ قَلْبٍ,Modern,mojtath_complete,mojtath_complete
1508,Abou Al kasem Al Chabbi,Yaa Labtissamati Qalbin,2,الدُّمُوعَ بَيْنَ صُدُوعِهْ,غَاضَتْ فَلَمْ تُبْقِ إِلَّا,Modern,mojtath_complete,mojtath_complete
1509,Abou Al kasem Al Chabbi,Yaa Labtissamati Qalbin,3,وِهِي وَفَرْطِ وُلُوعِهْ,فَظَلَّ يَهْتُفُ مِنْ شَجْ,Modern,mojtath_complete,mojtath_complete
1510,Abou Al kasem Al Chabbi,Yaa Labtissamati Qalbin,4,قَضِي لَدَيْهَا الرَّزَايَا,وَيْحَ الحَيَاةِ أَمَا تَنْ,Modern,mojtath_complete,mojtath_complete
